sampler,model,num_categories,shape,ESS,ESS_M-H,ESS_T,ESS_EE,Time,batch_size,chain_length,ess_ratio
a_dlmcf(ratio),categorical,4,"(2000,)",9444.256,0.18888511,1020.61096,0.047221277,9.253531694412231,100,100000,0.5
